1.71,465.925,5.2806e+06,0x55db60ec7eb0
1.72,460.148,5.28138e+06,0x55db60ec7eb0
1.73,454.451,5.28215e+06,0x55db60ec7eb0
1.74,448.831,5.28292e+06,0x55db60ec7eb0
1.75,443.288,5.28369e+06,0x55db60ec7eb0
1.76,437.822,5.28446e+06,0x55db60ec7eb0
1.77,432.433,5.28523e+06,0x55db60ec7eb0
1.78,427.119,5.286e+06,0x55db60ec7eb0
1.79,421.881,5.28677e+06,0x55db60ec7eb0
1.8,416.716,5.28754e+06,0x55db60ec7eb0
1.81,411.626,5.28831e+06,0x55db60ec7eb0
1.82,406.609,5.28908e+06,0x55db60ec7eb0
1.83,401.664,5.28985e+06,0x55db60ec7eb0
1.84,396.791,5.29062e+06,0x55db60ec7eb0
1.85,391.989,5.29139e+06,0x55db60ec7eb0
1.86,387.258,5.29216e+06,0x55db60ec7eb0
1.87,382.597,5.29293e+06,0x55db60ec7eb0
1.88,378.005,5.2937e+06,0x55db60ec7eb0
1.89,373.482,5.29447e+06,0x55db60ec7eb0
1.9,369.026,5.29524e+06,0x55db60ec7eb0
1.91,364.638,5.29601e+06,0x55db60ec7eb0
1.92,360.316,5.29678e+06,0x55db60ec7eb0
1.93,356.06,5.29755e+06,0x55db60ec7eb0
1.94,351.869,5.29831e+06,0x55db60ec7eb0
1.95,347.742,5.29908e+06,0x55db60ec7eb0
1.96,343.68,5.29985e+06,0x55db60ec7eb0
1.97,339.68,5.30062e+06,0x55db60ec7eb0
1.98,335.742,5.30139e+06,0x55db60ec7eb0
1.99,331.866,5.30216e+06,0x55db60ec7eb0
2,328.051,5.30293e+06,0x55db60ec7eb0
2.01,324.296,5.3037e+06,0x55db60ec7eb0
2.02,320.601,5.30447e+06,0x55db60ec7eb0
2.03,316.964,5.30524e+06,0x55db60ec7eb0
2.04,313.386,5.306e+06,0x55db60ec7eb0
2.05,309.865,5.30677e+06,0x55db60ec7eb0
2.06,306.401,5.30754e+06,0x55db60ec7eb0
2.07,302.993,5.30831e+06,0x55db60ec7eb0
2.08,299.64,5.30908e+06,0x55db60ec7eb0
2.09,296.342,5.30985e+06,0x55db60ec7eb0
2.1,293.097,5.31061e+06,0x55db60ec7eb0
2.11,289.907,5.31138e+06,0x55db60ec7eb0
2.12,286.768,5.31215e+06,0x55db60ec7eb0
2.13,283.682,5.31292e+06,0x55db60ec7eb0
2.14,280.647,5.31369e+06,0x55db60ec7eb0
2.15,277.663,5.31445e+06,0x55db60ec7eb0
2.16,274.728,5.31522e+06,0x55db60ec7eb0
2.17,271.843,5.31599e+06,0x55db60ec7eb0
2.18,269.007,5.31676e+06,0x55db60ec7eb0
2.19,266.218,5.31753e+06,0x55db60ec7eb0
2.2,263.477,5.31829e+06,0x55db60ec7eb0
2.21,260.783,5.31906e+06,0x55db60ec7eb0
2.22,258.135,5.31983e+06,0x55db60ec7eb0
2.23,255.532,5.3206e+06,0x55db60ec7eb0
2.24,252.974,5.32136e+06,0x55db60ec7eb0
2.25,250.46,5.32213e+06,0x55db60ec7eb0
2.26,247.99,5.3229e+06,0x55db60ec7eb0
2.27,245.563,5.32366e+06,0x55db60ec7eb0
2.28,243.178,5.32443e+06,0x55db60ec7eb0
2.29,240.835,5.3252e+06,0x55db60ec7eb0
2.3,238.533,5.32596e+06,0x55db60ec7eb0
2.31,236.272,5.32673e+06,0x55db60ec7eb0
2.32,234.051,5.3275e+06,0x55db60ec7eb0
2.33,231.869,5.32826e+06,0x55db60ec7eb0
2.34,229.726,5.32903e+06,0x55db60ec7eb0
2.35,227.621,5.3298e+06,0x55db60ec7eb0
2.36,225.554,5.33056e+06,0x55db60ec7eb0
2.37,223.525,5.33133e+06,0x55db60ec7eb0
2.38,221.531,5.3321e+06,0x55db60ec7eb0
2.39,219.574,5.33286e+06,0x55db60ec7eb0
2.4,217.653,5.33363e+06,0x55db60ec7eb0
2.41,215.766,5.3344e+06,0x55db60ec7eb0
2.42,213.914,5.33516e+06,0x55db60ec7eb0
2.43,212.096,5.33593e+06,0x55db60ec7eb0
2.44,210.312,5.33669e+06,0x55db60ec7eb0
2.45,208.56,5.33746e+06,0x55db60ec7eb0
2.46,206.841,5.33822e+06,0x55db60ec7eb0
2.47,205.153,5.33899e+06,0x55db60ec7eb0
2.48,203.498,5.33976e+06,0x55db60ec7eb0
2.49,201.873,5.34052e+06,0x55db60ec7eb0
2.5,200.278,5.34129e+06,0x55db60ec7eb0
2.51,198.714,5.34205e+06,0x55db60ec7eb0
2.52,197.179,5.34282e+06,0x55db60ec7eb0
2.53,195.673,5.34358e+06,0x55db60ec7eb0
2.54,194.196,5.34435e+06,0x55db60ec7eb0
2.55,192.747,5.34511e+06,0x55db60ec7eb0
2.56,191.325,5.34588e+06,0x55db60ec7eb0
2.57,189.931,5.34664e+06,0x55db60ec7eb0
2.58,188.564,5.34741e+06,0x55db60ec7eb0
2.59,187.223,5.34817e+06,0x55db60ec7eb0
2.6,185.908,5.34894e+06,0x55db60ec7eb0
2.61,184.618,5.3497e+06,0x55db60ec7eb0
2.62,183.354,5.35047e+06,0x55db60ec7eb0
2.63,182.114,5.35123e+06,0x55db60ec7eb0
2.64,180.899,5.35199e+06,0x55db60ec7eb0
2.65,179.708,5.35276e+06,0x55db60ec7eb0
2.66,178.54,5.35352e+06,0x55db60ec7eb0
2.67,177.395,5.35429e+06,0x55db60ec7eb0
2.68,176.273,5.35505e+06,0x55db60ec7eb0
2.69,175.174,5.35582e+06,0x55db60ec7eb0
2.7,174.096,5.35658e+06,0x55db60ec7eb0
2.71,173.04,5.35734e+06,0x55db60ec7eb0
2.72,172.006,5.35811e+06,0x55db60ec7eb0
2.73,170.992,5.35887e+06,0x55db60ec7eb0
2.74,169.999,5.35963e+06,0x55db60ec7eb0
2.75,169.026,5.3604e+06,0x55db60ec7eb0
2.76,168.073,5.36116e+06,0x55db60ec7eb0
2.77,167.14,5.36192e+06,0x55db60ec7eb0
2.78,166.226,5.36269e+06,0x55db60ec7eb0
2.79,165.33,5.36345e+06,0x55db60ec7eb0
2.8,164.454,5.36421e+06,0x55db60ec7eb0
2.81,163.595,5.36498e+06,0x55db60ec7eb0
2.82,162.754,5.36574e+06,0x55db60ec7eb0
2.83,161.931,5.3665e+06,0x55db60ec7eb0
2.84,161.126,5.36727e+06,0x55db60ec7eb0
2.85,160.337,5.36803e+06,0x55db60ec7eb0
2.86,159.565,5.36879e+06,0x55db60ec7eb0
2.87,158.81,5.36956e+06,0x55db60ec7eb0
2.88,158.07,5.37032e+06,0x55db60ec7eb0
2.89,157.347,5.37108e+06,0x55db60ec7eb0
2.9,156.639,5.37184e+06,0x55db60ec7eb0
2.91,155.947,5.37261e+06,0x55db60ec7eb0
2.92,155.269,5.37337e+06,0x55db60ec7eb0
2.93,154.606,5.37413e+06,0x55db60ec7eb0
2.94,153.958,5.37489e+06,0x55db60ec7eb0
2.95,153.324,5.37565e+06,0x55db60ec7eb0
2.96,152.704,5.37642e+06,0x55db60ec7eb0
2.97,152.098,5.37718e+06,0x55db60ec7eb0
2.98,151.505,5.37794e+06,0x55db60ec7eb0
2.99,150.925,5.3787e+06,0x55db60ec7eb0
3,150.359,5.37946e+06,0x55db60ec7eb0
3.01,149.805,5.38023e+06,0x55db60ec7eb0
3.02,149.264,5.38099e+06,0x55db60ec7eb0
3.03,148.735,5.38175e+06,0x55db60ec7eb0
3.04,148.218,5.38251e+06,0x55db60ec7eb0
3.05,147.714,5.38327e+06,0x55db60ec7eb0
3.06,147.22,5.38403e+06,0x55db60ec7eb0
3.07,146.739,5.38479e+06,0x55db60ec7eb0
3.08,146.268,5.38555e+06,0x55db60ec7eb0
3.09,145.809,5.38632e+06,0x55db60ec7eb0
3.1,145.36,5.38708e+06,0x55db60ec7eb0
3.11,144.922,5.38784e+06,0x55db60ec7eb0
3.12,144.495,5.3886e+06,0x55db60ec7eb0
3.13,144.077,5.38936e+06,0x55db60ec7eb0
3.14,143.67,5.39012e+06,0x55db60ec7eb0
3.15,143.273,5.39088e+06,0x55db60ec7eb0
3.16,142.885,5.39164e+06,0x55db60ec7eb0
3.17,142.507,5.3924e+06,0x55db60ec7eb0
3.18,142.138,5.39316e+06,0x55db60ec7eb0
3.19,141.778,5.39392e+06,0x55db60ec7eb0
3.2,141.427,5.39468e+06,0x55db60ec7eb0
3.21,141.085,5.39544e+06,0x55db60ec7eb0
