3.59,32223.1
3.6,31952.6
3.61,31684.4
3.62,31418.5
3.63,31154.9
3.64,30893.5
3.65,30634.4
3.66,30377.5
3.67,30122.8
3.68,29870.2
3.69,29619.9
3.7,29371.6
3.71,29125.5
3.72,28881.5
3.73,28639.6
3.74,28399.7
3.75,28161.9
3.76,27926.2
3.77,27692.4
3.78,27460.6
3.79,27230.8
3.8,27003
3.81,26777.1
3.82,26553.1
3.83,26331.1
3.84,26110.9
3.85,25892.6
3.86,25676.2
3.87,25461.6
3.88,25248.9
3.89,25037.9
3.9,24828.8
3.91,24621.4
3.92,24415.8
3.93,24211.9
3.94,24009.8
3.95,23809.4
3.96,23610.7
3.97,23413.7
3.98,23218.4
3.99,23024.7
4,22832.7
4.01,22642.3
4.02,22453.5
4.03,22266.3
4.04,22080.7
4.05,21896.7
4.06,21714.2
4.07,21533.3
4.08,21354
4.09,21176.1
4.1,20999.8
4.11,20824.9
4.12,20651.6
4.13,20479.7
4.14,20309.3
4.15,20140.3
4.16,19972.7
4.17,19806.6
4.18,19641.8
4.19,19478.5
4.2,19316.5
4.21,19155.9
4.22,18996.7
4.23,18838.8
4.24,18682.3
4.25,18527.1
4.26,18373.2
4.27,18220.6
4.28,18069.3
4.29,17919.2
4.3,17770.4
4.31,17622.9
4.32,17476.7
4.33,17331.6
4.34,17187.8
4.35,17045.3
4.36,16903.9
4.37,16763.7
4.38,16624.7
4.39,16486.8
4.4,16350.2
4.41,16214.6
4.42,16080.3
4.43,15947
4.44,15814.9
4.45,15683.9
4.46,15554
4.47,15425.2
4.48,15297.5
4.49,15170.8
4.5,15045.3
4.51,14920.7
4.52,14797.3
4.53,14674.8
4.54,14553.4
4.55,14433.1
4.56,14313.7
4.57,14195.4
4.58,14078
4.59,13961.6
4.6,13846.2
4.61,13731.8
4.62,13618.3
4.63,13505.8
4.64,13394.3
4.65,13283.6
4.66,13173.9
4.67,13065.2
4.68,12957.3
4.69,12850.4
4.7,12744.3
4.71,12639.1
4.72,12534.9
4.73,12431.5
4.74,12328.9
4.75,12227.3
4.76,12126.4
4.77,12026.5
4.78,11927.3
4.79,11829
4.8,11731.5
4.81,11634.9
4.82,11539
4.83,11444
4.84,11349.7
4.85,11256.3
4.86,11163.6
4.87,11071.7
4.88,10980.6
4.89,10890.2
4.9,10800.6
